,nation,varieties1,varieties2,varieties3,varieties4,varieties5,varieties7,varieties7,varieties8,varieties9,varieties10,varieties11,abv,degree,sweet,acidity,body,tannin
322,11,300,29,134,316,316,316,316,316,316,316,316,16.0,12.0,1,3,2,2
323,11,300,29,316,316,316,316,316,316,316,316,316,17.0,15.5,2,3,5,3
324,11,300,29,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,2,2
325,17,178,308,212,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
326,17,178,321,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,5,4
327,17,308,178,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,4,3
328,17,178,212,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,4
329,17,308,178,212,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
330,1,178,308,236,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
331,1,67,316,316,316,316,316,316,316,316,316,316,10.0,14.5,1,4,4,1
332,1,308,178,212,187,316,316,316,316,316,316,316,18.0,15.6,1,3,5,5
333,1,308,178,212,316,316,316,316,316,316,316,316,17.0,15.0,1,4,5,4
334,1,178,321,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,3
335,1,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
336,17,211,195,316,316,316,316,316,316,316,316,316,11.0,13.5,1,4,3,1
337,1,211,195,316,316,316,316,316,316,316,316,316,11.0,13.0,1,4,3,1
338,1,308,178,212,187,316,316,316,316,316,316,316,17.0,14.5,1,4,5,5
339,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,5
340,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
341,17,120,316,316,316,316,316,316,316,316,316,316,9.0,12.0,1,3,3,1
342,17,211,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,3,1
343,17,90,67,316,316,316,316,316,316,316,316,316,7.0,12.5,1,5,4,1
344,0,308,212,178,316,316,316,316,316,316,316,316,19.0,14.5,1,4,5,5
345,0,75,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,4,5
346,0,67,195,211,316,316,316,316,316,316,316,316,11.0,13.0,1,4,4,1
347,1,306,75,294,247,71,316,316,316,316,316,316,17.0,13.7,1,3,3,3
348,1,308,187,178,236,316,316,316,316,316,316,316,17.0,14.5,1,3,5,5
349,12,217,316,316,316,316,316,316,316,316,316,316,11.0,11.5,1,4,3,1
350,12,46,316,316,316,316,316,316,316,316,316,316,8.0,12.0,2,3,3,1
351,12,46,316,316,316,316,316,316,316,316,316,316,17.0,12.0,1,3,3,2
352,6,90,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,3,3,3
353,6,75,316,316,316,316,316,316,316,316,316,316,18.0,15.5,1,3,5,5
354,24,308,236,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
355,11,88,181,151,316,316,316,316,316,316,316,316,17.0,12.5,1,4,3,3
356,2,308,178,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
357,2,75,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,4,4
358,1,178,308,187,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,3
359,17,306,271,75,294,316,316,316,316,316,316,316,17.0,15.0,1,3,5,4
360,17,306,75,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,3,3
361,1,82,61,90,67,316,316,316,316,316,316,316,7.0,13.5,3,3,3,1
362,1,67,316,316,316,316,316,316,316,316,316,316,11.0,14.9,1,3,4,1
363,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,5
364,1,178,308,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
365,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.9,1,3,4,4
366,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,4
367,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,3,1
368,17,67,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,5,4,1
369,17,178,308,187,316,316,316,316,316,316,316,316,17.0,12.5,1,4,4,4
370,11,242,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,3,3,1
371,11,88,321,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
372,17,308,178,212,316,316,316,316,316,316,316,316,11.5,12.5,2,3,2,1
373,17,178,308,212,316,316,316,316,316,316,316,316,17.0,14.0,1,3,3,3
374,17,211,195,120,316,316,316,316,316,316,316,316,11.0,13.0,1,3,3,1
375,17,308,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,3,3
376,17,178,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,3,3
377,17,90,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,5,3,2
378,6,211,316,316,316,316,316,316,316,316,316,316,10.0,13.0,1,4,2,1
379,17,195,211,120,316,316,316,316,316,316,316,316,11.5,12.0,1,3,4,1
380,6,308,212,298,316,316,316,316,316,316,316,316,18.0,14.0,1,3,4,4
381,17,308,178,212,236,187,316,316,316,316,316,316,18.0,12.5,1,3,4,4
382,17,308,178,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,3
383,17,308,178,212,236,187,316,316,316,316,316,316,18.0,12.5,1,4,3,3
384,17,178,308,212,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
385,17,178,308,212,236,316,316,316,316,316,316,316,17.5,12.5,1,3,4,3
386,17,195,211,120,316,316,316,316,316,316,316,316,7.0,13.5,5,4,4,1
387,17,308,178,212,316,316,316,316,316,316,316,316,17.0,12.5,1,3,2,2
388,17,195,211,316,316,316,316,316,316,316,316,316,11.0,12.0,1,3,2,1
389,6,308,212,316,316,316,316,316,316,316,316,316,19.0,14.5,1,3,5,4
390,6,308,212,316,316,316,316,316,316,316,316,316,19.0,15.0,1,4,3,4
391,6,308,316,316,316,316,316,316,316,316,316,316,18.0,14.5,1,4,3,4
392,6,298,308,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,3,3
393,6,67,316,316,316,316,316,316,316,316,316,316,11.0,15.0,1,3,2,1
394,6,308,298,316,316,316,316,316,316,316,316,316,17.0,15.0,1,3,4,3
395,6,308,316,316,316,316,316,316,316,316,316,316,19.0,14.5,1,4,4,4
396,6,67,316,316,316,316,316,316,316,316,316,316,10.5,15.0,1,3,3,1
397,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,5,4
398,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,4
399,17,61,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,3,3,1
400,17,275,316,316,316,316,316,316,316,316,316,316,11.5,12.5,1,4,3,1
401,11,180,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,5
402,11,180,316,316,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,5
403,6,308,316,316,316,316,316,316,316,316,316,316,18.5,14.7,1,4,5,4
404,6,308,178,212,316,316,316,316,316,316,316,316,18.5,14.0,1,4,5,5
405,11,303,316,316,316,316,316,316,316,316,316,316,7.0,6.0,4,1,3,1
406,0,75,259,316,316,316,316,316,316,316,316,316,18.5,14.5,1,4,4,5
407,0,275,316,316,316,316,316,316,316,316,316,316,7.5,11.0,5,1,3,1
408,17,195,211,316,316,316,316,316,316,316,316,316,9.0,12.0,1,4,2,1
409,17,308,178,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,3,4
410,17,316,316,316,316,316,316,316,316,316,316,316,17.5,13.0,1,3,4,3
411,17,67,316,316,316,316,316,316,316,316,316,316,9.0,13.0,1,3,3,1
412,17,178,316,316,316,316,316,316,316,316,316,316,17.5,13.0,1,3,2,3
413,17,90,316,316,316,316,316,316,316,316,316,316,17.5,13.0,1,4,2,2
414,17,67,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,4,3,1
415,17,67,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,5,3,1
416,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
417,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,5,4
418,11,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,4,1
419,1,196,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,2,1
420,1,90,316,316,316,316,316,316,316,316,316,316,17.0,14.1,1,3,3,3
421,1,67,90,256,316,316,316,316,316,316,316,316,8.0,12.5,1,4,3,1
422,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,3,1
423,1,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,4,1
424,1,178,79,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
425,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,4
426,17,308,178,316,316,316,316,316,316,316,316,316,17.0,12.0,1,3,4,3
427,0,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,3
428,17,178,308,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,3,3
429,17,306,75,110,316,316,316,316,316,316,316,316,17.5,13.0,1,4,3,3
430,17,211,195,316,316,316,316,316,316,316,316,316,11.0,12.0,1,4,2,1
431,17,308,178,316,316,316,316,316,316,316,316,316,17.0,12.5,1,4,3,3
432,17,308,178,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,3,3
433,17,308,178,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,4,4
434,17,178,212,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,3,3
435,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,5
436,1,308,178,212,316,316,316,316,316,316,316,316,17.0,14.4,1,3,4,4
437,6,308,316,316,316,316,316,316,316,316,316,316,17.0,13.3,1,3,3,3
438,1,308,178,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,4
439,1,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,2,1
440,1,178,316,316,316,316,316,316,316,316,316,316,17.0,13.7,1,3,3,3
441,1,308,178,212,187,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
442,1,67,316,316,316,316,316,316,316,316,316,316,11.5,13.5,1,3,4,1
443,1,178,321,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
444,1,308,316,316,316,316,316,316,316,316,316,316,17.5,13.3,1,3,4,4
445,1,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
446,1,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,3,1
447,1,178,316,316,316,316,316,316,316,316,316,316,17.0,13.0,2,3,3,3
448,24,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,4
449,24,236,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,4
450,24,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,4
451,24,236,316,316,316,316,316,316,316,316,316,316,17.0,13.9,1,3,4,4
452,24,178,316,316,316,316,316,316,316,316,316,316,17.5,14.0,1,3,4,3
453,1,308,321,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
454,1,67,179,275,321,316,316,316,316,316,316,316,11.0,13.5,1,3,2,1
455,1,178,321,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
456,11,180,316,316,316,316,316,316,316,316,316,316,18.0,15.0,1,4,4,5
457,11,185,316,316,316,316,316,316,316,316,316,316,17.0,15.0,1,4,4,4
458,11,240,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,3,3
459,11,180,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
460,11,180,185,308,178,316,316,316,316,316,316,316,17.0,14.0,1,3,4,4
461,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,4
462,12,46,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
463,11,88,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
464,11,178,308,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,4
465,11,327,308,178,316,316,316,316,316,316,316,316,17.0,12.5,1,3,4,3
466,12,268,308,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,5,4
467,12,46,253,252,255,316,316,316,316,316,316,316,17.0,14.0,1,4,4,3
468,12,46,253,252,255,316,316,316,316,316,316,316,17.0,14.0,1,4,5,4
469,17,178,212,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,4
470,17,178,308,212,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,3
471,17,306,75,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
472,17,75,259,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,5,4
473,17,75,306,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,3
474,17,75,276,182,316,316,316,316,316,316,316,316,17.0,13.0,1,4,4,4
475,17,306,75,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,3
476,1,79,316,316,316,316,316,316,316,316,316,316,17.0,14.5,2,3,4,3
477,1,79,316,316,316,316,316,316,316,316,316,316,10.0,10.5,2,2,2,1
478,1,308,316,316,316,316,316,316,316,316,316,316,18.0,14.0,1,4,4,4
479,1,79,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,4
480,1,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,5,3
481,1,178,308,71,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,3
482,17,308,75,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,4,4
483,17,236,178,203,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
484,11,13,67,316,316,316,316,316,316,316,316,316,11.0,14.0,1,3,3,1
485,11,88,308,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,4,4
486,18,212,178,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
487,17,211,195,316,316,316,316,316,316,316,316,316,11.0,12.0,1,4,2,1
488,17,308,178,187,316,316,316,316,316,316,316,316,17.5,12.5,1,3,4,4
489,17,67,316,316,316,316,316,316,316,316,316,316,12.0,12.5,1,4,4,1
490,17,67,316,316,316,316,316,316,316,316,316,316,12.0,12.5,1,4,5,1
491,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,5,5,1
492,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.0,1,4,3,1
493,17,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
494,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,4,3,3
495,10,67,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,4,4,1
496,10,90,316,316,316,316,316,316,316,316,316,316,16.0,13.25,1,4,3,3
497,10,211,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,3,4,1
498,10,67,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,4,3,1
499,10,90,316,316,316,316,316,316,316,316,316,316,16.0,14.0,1,4,4,4
500,10,211,316,316,316,316,316,316,316,316,316,316,11.0,12.0,1,4,3,1
501,11,88,181,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,3,3
502,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
503,11,207,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,3,3,1
504,11,40,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,5,2,2
505,11,40,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
506,11,283,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,4,2,1
507,11,211,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,4,3,1
508,11,185,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,3,3
509,11,240,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,4,2
510,11,180,185,308,316,316,316,316,316,316,316,316,18.0,13.5,1,3,3,3
511,0,75,316,316,316,316,316,316,316,316,316,316,18.0,13.9,1,4,5,5
512,0,308,178,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,3,3
513,0,75,316,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,4,4
514,0,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,3,1
515,0,75,316,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,3,3
516,24,236,316,316,316,316,316,316,316,316,316,316,19.0,14.5,1,3,5,5
517,24,236,178,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,4
518,11,88,178,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,4
519,11,88,301,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,4,3
520,11,307,29,134,316,316,316,316,316,316,316,316,17.0,12.5,1,4,3,2
521,11,88,308,181,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
522,11,88,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,3,3
523,11,88,308,316,316,316,316,316,316,316,316,316,19.0,14.0,1,3,4,4
524,11,308,178,75,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,4
525,11,75,316,316,316,316,316,316,316,316,316,316,18.0,13.5,1,4,3,3
526,6,308,316,316,316,316,316,316,316,316,316,316,18.5,13.5,1,3,3,3
527,6,67,316,316,316,316,316,316,316,316,316,316,11.5,13.5,1,3,2,1
528,6,178,316,316,316,316,316,316,316,316,316,316,18.5,13.5,1,3,3,3
529,11,88,316,316,316,316,316,316,316,316,316,316,17.5,13.5,1,4,3,3
530,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
531,11,0,316,316,316,316,316,316,316,316,316,316,19.0,14.5,1,3,4,5
532,11,88,316,316,316,316,316,316,316,316,316,316,19.0,14.5,1,4,4,3
533,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,3
534,11,88,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,2
535,11,88,308,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
536,17,98,316,316,316,316,316,316,316,316,316,316,10.0,11.5,1,3,2,1
537,17,110,306,316,316,316,316,316,316,316,316,316,17.0,11.5,1,3,3,3
538,11,327,238,178,316,316,316,316,316,316,316,316,17.0,12.5,1,3,4,3
539,11,327,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
540,11,88,308,75,187,316,316,316,316,316,316,316,17.0,14.5,1,3,4,3
541,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
542,11,180,316,316,316,316,316,316,316,316,316,316,18.0,14.5,1,4,3,5
543,11,180,185,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,3,4
544,11,180,316,316,316,316,316,316,316,316,316,316,18.0,14.0,1,4,4,4
545,11,240,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,3,3
546,11,303,316,316,316,316,316,316,316,316,316,316,7.0,5.0,4,2,2,1
547,11,303,316,316,316,316,316,316,316,316,316,316,10.0,5.0,4,2,2,1
548,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,3
549,10,308,178,236,316,316,316,316,316,316,316,316,17.0,13.0,1,4,3,4
550,10,275,316,316,316,316,316,316,316,316,316,316,9.0,8.5,5,1,3,1
551,10,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,5,4,3
552,10,211,316,316,316,316,316,316,316,316,316,316,11.0,14.0,1,5,4,1
553,0,75,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,4
554,0,308,178,212,316,316,316,316,316,316,316,316,18.0,14.5,1,3,4,4
555,0,67,316,316,316,316,316,316,316,316,316,316,10.0,13.0,1,3,3,1
556,0,308,316,316,316,316,316,316,316,316,316,316,19.0,15.0,1,4,4,4
557,0,178,316,316,316,316,316,316,316,316,316,316,17.5,14.0,1,3,4,4
558,0,75,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,5,4
559,0,75,212,308,316,316,316,316,316,316,316,316,18.0,14.5,1,3,4,4
560,11,40,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,4,4
561,11,40,316,316,316,316,316,316,316,316,316,316,18.0,14.5,1,3,4,3
562,11,88,181,316,316,316,316,316,316,316,316,316,18.0,13.5,1,4,3,3
563,11,308,316,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,4,4
564,11,88,316,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,4,3
565,11,178,316,316,316,316,316,316,316,316,316,316,19.0,13.5,1,3,4,4
566,16,275,316,316,316,316,316,316,316,316,316,316,11.0,10.5,3,5,2,1
567,16,275,316,316,316,316,316,316,316,316,316,316,7.0,7.5,5,2,2,1
568,16,275,316,316,316,316,316,316,316,316,316,316,11.0,11.5,1,5,2,1
569,16,275,316,316,316,316,316,316,316,316,316,316,9.0,8.0,4,2,2,1
570,16,275,316,316,316,316,316,316,316,316,316,316,9.0,8.5,3,5,2,1
571,11,88,181,301,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
572,11,88,316,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,4,3
573,11,63,316,316,316,316,316,316,316,316,316,316,18.5,13.0,1,4,3,3
574,0,75,316,316,316,316,316,316,316,316,316,316,17.0,15.0,1,3,4,4
575,0,308,316,316,316,316,316,316,316,316,316,316,17.0,15.0,1,3,4,5
576,0,195,316,316,316,316,316,316,316,316,316,316,11.0,12.0,1,3,3,1
577,0,75,316,316,316,316,316,316,316,316,316,316,17.0,16.0,1,4,5,4
578,0,306,75,294,316,316,316,316,316,316,316,316,17.0,15.5,1,3,4,4
579,0,75,316,316,316,316,316,316,316,316,316,316,17.0,15.0,1,3,4,4
580,11,178,88,308,316,316,316,316,316,316,316,316,17.0,13.0,1,4,4,4
581,11,88,178,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,4
582,11,169,316,316,316,316,316,316,316,316,316,316,10.0,13.0,1,4,2,1
583,11,178,316,316,316,316,316,316,316,316,316,316,18.0,14.0,1,3,4,4
584,11,45,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,3,1,1
585,11,115,316,316,316,316,316,316,316,316,316,316,18.0,12.5,1,4,3,3
586,17,308,178,212,316,316,316,316,316,316,316,316,17.0,13.0,1,4,4,4
587,17,308,178,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,3
588,17,178,212,308,316,316,316,316,316,316,316,316,17.0,12.5,1,4,4,3
589,11,88,181,178,316,316,316,316,316,316,316,316,18.0,13.5,1,3,3,3
590,6,178,236,212,316,316,316,316,316,316,316,316,18.0,14.5,1,4,5,4
591,6,67,316,316,316,316,316,316,316,316,316,316,11.0,14.5,1,3,4,1
592,6,90,316,316,316,316,316,316,316,316,316,316,15.0,14.5,1,4,3,3
593,6,211,316,316,316,316,316,316,316,316,316,316,11.0,14.0,1,4,3,1
594,6,75,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,4
595,1,308,212,316,316,316,316,316,316,316,316,316,17.0,13.8,1,4,4,5
596,1,308,212,178,316,316,316,316,316,316,316,316,17.0,13.8,1,4,3,4
597,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.4,1,4,5,5
598,1,178,212,308,316,316,316,316,316,316,316,316,17.0,14.2,1,3,3,4
599,1,67,316,316,316,316,316,316,316,316,316,316,11.0,14.3,1,3,3,1
600,0,75,316,316,316,316,316,316,316,316,316,316,18.0,13.0,1,3,5,5
601,0,67,316,316,316,316,316,316,316,316,316,316,10.5,13.5,1,3,4,1
602,0,67,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,3,3,1
603,0,178,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,3,2
604,11,88,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,3
605,11,88,308,187,316,316,316,316,316,316,316,316,17.0,13.0,1,3,4,4
606,11,88,178,75,316,316,316,316,316,316,316,316,18.0,13.5,1,3,3,3
607,11,88,308,316,316,316,316,316,316,316,316,316,18.0,13.5,1,4,3,3
608,11,180,185,240,308,316,316,316,316,316,316,316,17.0,13.5,1,3,3,4
609,0,308,178,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,5
610,0,178,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,3
611,0,308,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,4,5
612,11,88,308,178,316,316,316,316,316,316,316,316,18.0,14.5,1,3,4,4
613,11,178,308,212,316,316,316,316,316,316,316,316,18.0,14.0,1,3,4,4
614,11,88,178,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,4,3
615,11,88,181,282,316,316,316,316,316,316,316,316,17.0,12.5,1,4,3,2
616,11,327,181,178,316,316,316,316,316,316,316,316,17.5,13.0,1,4,3,3
617,11,327,316,316,316,316,316,316,316,316,316,316,17.0,12.0,1,4,5,4
618,11,327,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,4
619,11,88,178,308,316,316,316,316,316,316,316,316,17.0,13.6,1,3,3,3
620,11,88,178,308,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
621,11,67,45,316,316,316,316,316,316,316,316,316,9.0,14.0,1,3,3,1
622,11,87,211,67,316,316,316,316,316,316,316,316,9.0,13.5,1,3,3,1
623,11,115,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,4
624,11,87,316,316,316,316,316,316,316,316,316,316,9.0,13.0,1,3,3,1
625,11,115,178,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,3
626,6,308,316,316,316,316,316,316,316,316,316,316,18.5,14.0,1,3,3,4
627,6,298,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
628,6,67,316,316,316,316,316,316,316,316,316,316,11.0,14.0,1,3,3,1
629,6,308,178,298,316,316,316,316,316,316,316,316,17.0,14.0,1,3,5,4
630,6,178,316,316,316,316,316,316,316,316,316,316,18.5,14.0,1,3,3,3
631,11,88,316,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,4,4
632,11,88,181,178,316,316,316,316,316,316,316,316,18.0,13.5,1,4,3,2
633,17,195,211,120,316,316,316,316,316,316,316,316,10.5,12.0,1,4,2,1
634,17,178,308,212,316,316,316,316,316,316,316,316,17.0,13.0,1,3,2,3
635,17,308,178,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,4,3
636,17,178,308,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,3
637,17,308,178,316,316,316,316,316,316,316,316,316,17.0,12.5,1,4,4,4
638,17,178,212,308,316,316,316,316,316,316,316,316,17.0,12.5,1,3,4,4
639,17,178,212,308,316,316,316,316,316,316,316,316,17.0,12.0,1,3,4,3
640,11,185,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
641,11,180,316,316,316,316,316,316,316,316,316,316,19.0,14.5,1,4,4,5
642,0,75,316,316,316,316,316,316,316,316,316,316,18.0,13.0,1,4,4,4
643,11,88,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
644,11,300,321,316,316,316,316,316,316,316,316,316,17.0,12.5,1,4,3,2
645,1,308,178,212,187,316,316,316,316,316,316,316,17.0,14.5,1,4,5,5
646,1,308,178,212,187,316,316,316,316,316,316,316,17.0,14.5,1,4,5,5
647,1,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,3,1
648,1,178,308,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
649,1,79,71,187,316,316,316,316,316,316,316,316,17.0,14.5,1,2,4,3
650,16,275,316,316,316,316,316,316,316,316,316,316,6.5,8.5,3,5,2,1
651,16,275,316,316,316,316,316,316,316,316,316,316,8.0,8.5,2,5,3,1
652,17,67,90,316,316,316,316,316,316,316,316,316,7.0,12.5,1,5,3,1
