,id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,degree,abv,sweet,acidity,body,tannin,price,year,ml,av_rating,src
6226,164030,"Antica, Napa Valley Chardonnay",Antica,USA,California,Napa County,Napa Valley,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,14.5,11.0,1,3,5,1,170000,2017,750,0,0
6227,164031,"Antica, Napa Valley Chardonnay Block A26",Antica,USA,California,Napa County,Napa Valley,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,14.5,11.0,1,3,5,1,250000,2016,750,0,0
6228,164032,"Cafaggio, Chianti Classico											",Villa Cafaggio,Italy,Toscana,Chianti,0,0,Sangiovese,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,14.0,1,4,3,3,70000,2013,750,0,0
6229,164033,"Cafaggio, Single Estate Chianti Classico											",Villa Cafaggio,Italy,Toscana,Chianti,0,0,Sangiovese,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,14.0,1,4,3,2,60000,2015,750,0,0
6230,164034,"Conn Creek, Napa Valley Herrick Red",Conn Creek,USA,California,Napa County,Napa Valley,0,Cabernet Sauvignon,Syrah & Shiraz,Merlot,Malbec,Primitivo,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,3,4,4,130000,2013,750,0,0
6231,164035,"Conn Creek, Sonoma County Zinfandel",Conn Creek,USA,California,Sonoma County,0,0,Zinfandel,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,3,4,4,100000,2013,750,0,0
6232,164036,"Conn Creek, Napa Valley Cabernet Sauvignon",Conn Creek,USA,California,Napa County,Napa Valley,0,Cabernet Sauvignon,Merlot,Cabernet Franc,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,3,4,5,180000,2015,750,0,0
6233,164043,Booker The Ones Reserve Art Label,Booker Vineyard,USA,California,Napa County,Napa Valley,0,Cabernet Sauvignon,Petit Verdot,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,Red,Table,14.8,16.0,1,4,4,4,400000,2016,750,0,0
6234,164044,"E.Guigal, Hermitage Rouge 'Art Label'",E Guigal,France,Rhone,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,16.0,1,3,5,4,120000,2014,750,0,0
6235,164045,Two Hands Clare Valley Single Vineyard shiraz Art Label,Two Hands Wines,Australia,South Australia,Clare Valley,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.7,16.0,1,4,4,4,180000,2017,750,0,0
6236,164111,"Rippon, Pinot Noir",Rippon,New Zealand,South Island,Central Otago,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,14.0,1,4,3,2,200000,2016,750,0,0
6237,164117,Chambelle Grande Reserve,LGI Wines,France,Southern France,Languedoc Roussillon,0,0,Syrah & Shiraz,Grenache,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,16.0,1,4,3,4,100000,2017,750,0,0
6238,164118,Chambelle Reserve,LGI Wines,France,Southern France,Languedoc Roussillon,0,0,Cabernet Sauvignon,Merlot,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,3,3,4,100000,2018,750,0,0
6239,164139,"SomeWine, Cabernet Sauvignon",SomeWine,USA,California,0,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.8,17.0,1,3,3,3,60000,2015,750,0,0
6240,164140,"SomeWine, Chardonnay",SomeWine,USA,California,0,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.8,11.0,1,3,3,1,60000,2015,750,0,0
6241,164142,"Agricola Punica, Samas ",Agricola Punica,Italy,Sardegna,0,0,0,Vermentino,Chardonnay,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,13.0,1,3,2,1,70000,2019,750,0,0
6242,164143,Agricola Punica Montessu,Agricola Punica,Italy,Sardegna,0,0,0,Carignano,Cabernet Sauvignon,Merlot,Syrah & Shiraz,Cabernet Franc,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,3,3,3,80000,2017,750,0,0
6243,164144,"Bruno Giacosa, Barbaresco Rabaja Falletto ",Bruno Giacosa,Italy,Piemonte,Barbaresco,0,0,Nebbiolo,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,17.0,1,4,4,4,483000,2015,750,0,0
6244,164148,"Cannonball, Eleven Sonoma Merlot",Cannonball Wines,USA,California,Sonoma County,0,0,Merlot,Petite Sirah,0,0,0,0,0,0,0,0,0,0,Red,Table,13.8,16.0,1,3,3,3,230000,2016,750,0,0
6245,164155,"Frei Brothers, Zinfandel ",Frei Brothers,USA,California,Sonoma County,Dry Creek Valley,0,Zinfandel,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,3,5,4,55000,2018,750,0,0
6246,164157,"Cannonball, Eleven Chardonnay ",Cannonball Wines,USA,California,Sonoma County,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,3,3,1,230000,2017,750,0,0
6247,164160,Arama Cabernet Sauvignon,Bodeges Celaya,Spain,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.0,16.0,1,3,4,4,30000,2017,750,0,0
6248,164161,"Arama, Semi Sweet Red",Bodeges Celaya,Spain,0,0,0,0,Tempranillo,0,0,0,0,0,0,0,0,0,0,0,Red,Dessert,11.0,14.0,3,2,3,2,50000,2017,750,0,0
6249,164162,"Arama, Semi Sweet Withe",Bodeges Celaya,Spain,0,0,0,0,Airen,0,0,0,0,0,0,0,0,0,0,0,White,Dessert,11.0,9.0,3,2,2,1,60000,2017,750,0,0
6250,164163,"Arama, Red Tempranillo",Bodeges Celaya,Spain,0,0,0,0,Tempranillo,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.0,16.0,1,3,3,3,30000,2017,750,0,0
6251,164164,Dubl +,Feudi Feudi di San Gregorio,Italy,Campania,Avellino,Irpinia,0,Greco Bianco,0,0,0,0,0,0,0,0,0,0,0,Sparkling,Appetizer,12.5,9.0,2,3,2,1,130000,2015,750,0,0
6252,164165,"Arama, Red Tempranillo Premier",Bodeges Celaya,Spain,0,0,0,0,Tempranillo,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.0,16.0,1,3,4,3,32000,2017,750,0,0
6253,164166,"Feudi, Lacryma Christi Rosso",Feudi Feudi di San Gregorio,Italy,Campania,Vesuvio,0,0,Piedirosso,Aglianico,0,0,0,0,0,0,0,0,0,0,Red,Table,13.4,16.0,1,3,5,3,110000,2016,750,0,0
6254,164167,"Feudi, Lacryma Christi del Vesuvio Bianco",Feudi Feudi di San Gregorio,Italy,Campania,Vesuvio,0,0,Coda di Volpe,Verdeca,Falanghina,Greco Bianco,0,0,0,0,0,0,0,0,White,Table,12.6,11.0,1,3,2,1,110000,2016,750,0,0
6255,164168,"Barramundi, Chardonnay Viognier",Barramundi,Australia,Victoria,0,0,0,Chardonnay,Viognier,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,3,3,1,29000,2018,750,0,0
6256,164169,"Barramundi, Shiraz Petit Verdot",Barramundi,Australia,Victoria,0,0,0,Syrah & Shiraz,Petit Verdot,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,16.0,2,3,3,3,29000,2018,750,0,0
6257,164170,"Barramundi, Shiraz",Barramundi,Australia,Victoria,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,16.0,1,3,3,3,29000,2018,750,0,0
6258,164171,"Barramundi, Pinot Noir",Barramundi,Australia,Victoria,0,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,14.0,1,3,3,2,29000,2017,750,0,0
6259,164172,"Arama, Red Syrah",Bodeges Celaya,Spain,Syrah  Shiraz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.0,16.0,1,3,4,4,30000,2017,750,0,0
6260,164173,"Concha y toro, Union38 Reserva Syrah",Concha y Toro,Chile,Central Valley,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,14.0,1,3,3,3,29900,2017,750,0,0
6261,164174,"Concha y toro, Union38 Reserva Cabernet Sauvignon",Concha y Toro,Chile,Central Valley,0,0,0,Cabernet Sauvignon,Etc,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,14.0,1,3,4,4,29900,2017,750,0,0
6262,164176,"14Hands, Cabernet Sauvignon",14  14 Hands Winery,USA,Washington State,Columbia Valley,0,0,Cabernet Sauvignon,Merlot,Etc,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,4,4,4,90000,2016,750,0,0
6263,164177,"14Hands, Merlot",14  14 Hands Winery,USA,Washington State,Columbia Valley,0,0,Merlot,Syrah & Shiraz,Cabernet Sauvignon,Etc,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,4,3,3,90000,2015,750,0,0
6264,164178,"14Hands, Chardonnay",14  14 Hands Winery,USA,Washington State,0,0,0,Chardonnay,Viognier,Rousaanne,Marsanne,0,0,0,0,0,0,0,0,White,Table,13.5,9.0,1,4,2,1,90000,2015,750,0,0
6265,164179,"14Hands, Riesling",14  14 Hands Winery,USA,Washington State,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,11.5,9.0,1,5,2,1,90000,2016,750,0,0
6266,164180,"14Hands, Run Wild Red Blend",14  14 Hands Winery,USA,Washington State,Columbia Valley,0,0,Syrah & Shiraz,mourvedre,Grenache,Viognier,Etc,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,3,3,4,92000,2016,750,0,0
6267,164192,"AniChe Cellars, Beholden",Aniche Cellars,USA,Washington State,Columbia Valley,Columbia Gorge WA,0,Malbec,Cabernet Sauvignon,Petit Verdot,Merlot,0,0,0,0,0,0,0,0,Red,Table,14.8,16.0,1,4,4,4,120000,2015,750,0,0
6268,164194,"AniChe Cellars, Barbariccia",Aniche Cellars,USA,Washington State,Columbia Valley,Columbia Gorge WA,0,Sangiovese,Cabernet Franc,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,16.0,1,4,3,3,80000,2016,750,0,0
6269,164195,"Aniche Cellars, 7 Gables",Aniche Cellars,USA,Washington State,Columbia Valley,Columbia Gorge WA,0,Syrah & Shiraz,Grenache,mourvedre,Rousaanne,Marsanne,0,0,0,0,0,0,0,Red,Table,14.2,16.0,1,4,3,4,100000,2015,750,0,0
6270,164240,"Priest Ranch, Petite Sirah",Priest Ranch Winery,USA,California,Napa County,Napa Valley,0,Petite Sirah,0,0,0,0,0,0,0,0,0,0,0,Red,Table,15.4,17.0,1,3,4,4,180000,2015,750,0,0
6271,164243,"La Sirena, Le Barrettage",La Sirena Wines,USA,California,Napa County,Napa Valley,0,Syrah & Shiraz,Grenache,Petite Sirah,0,0,0,0,0,0,0,0,0,Red,Table,14.8,16.0,1,3,5,4,500000,2013,750,0,0
6272,164244,"Charles & Charles, Riesling",Charles  Charles,USA,Washington State,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,12.5,9.0,1,3,3,1,64000,2016,750,0,0
6273,164245,"Charles & Charles, Rose ",Charles  Charles,USA,Washington State,0,0,0,Syrah & Shiraz,Grenache,mourvedre,Cabernet Sauvignon,Cinsault,Counoise,0,0,0,0,0,0,Rose,"Appetizer, Table",12.5,9.0,1,3,3,1,64000,2017,750,0,0
6274,164260,"Braida, La Regina",Braida Giacomo Bologna Braida,Italy,Piemonte,Trezzo Tinella,0,0,Nascetta,0,0,0,0,0,0,0,0,0,0,0,White,Table,12.5,11.0,1,4,3,1,120000,2017,750,0,0
6275,164261,"Feudi, Primitivo di Manduria",Feudi Feudi di San Gregorio,Italy,Puglia,Manduria,0,0,Primitivo,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,17.0,1,3,4,3,100000,2016,750,0,0
6276,164276,"Gozzelino Vini, Bruna Moscata d'Asti",Gozzelino Vini,Italy,Piemonte,0,0,0,Moscato,0,0,0,0,0,0,0,0,0,0,0,White,Table,5.5,9.0,4,2,1,1,34000,2018,750,0,0
6277,164277,"Gozzelino Vini, Bric da Lu Moscato d'Asti",Gozzelino Vini,Italy,Piemonte,0,0,0,Moscato,0,0,0,0,0,0,0,0,0,0,0,White,Dessert,5.5,9.0,4,2,1,1,28000,2017,750,0,0
6278,164374,Masso Antico Il Potere,Schenk Italian Wineries,Italy,Puglia,0,0,0,Blend,0,0,0,0,0,0,0,0,0,0,0,Red,Table,15.5,16.0,1,3,3,3,55000,2017,750,0,0
6279,164410,"Duca di Saragnano, Terre Siciliane",Duca di Saragnano,Italy,Sicilia,0,0,0,Syrah & Shiraz,Merlot,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,Red,Table,14.5,19.0,1,3,3,3,40000,2019,750,0,0
6280,164432,Nickel & Nicke C.C Ranch Cabernet Sauvignon,Far Niente Winery,USA,California,Napa County,Rutherford,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.3,16.0,1,3,5,5,300000,2015,750,0,0
6281,164440,"Copper Cane, Belle Glos Las Alturas Pinot Noir",Copper Cane,USA,California,Monterey County,Santa Lucia Highlands,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,14.0,1,3,3,3,190000,2018,750,0,0
6282,164441,"Copper Cane, Belle Glos Clark & Telephone Pinot Noir",Copper Cane,USA,California,Santa Barbara County,Santa Maria Valley,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,14.0,1,3,3,3,190000,2018,750,0,0
6283,164442,"Copper Cane, Boen Chardonnay",Copper Cane,USA,California,0,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,14.5,11.0,1,3,4,1,80000,2017,750,0,0
6284,164443,"Copper Cane, Boen Pinot Noir",Copper Cane,USA,California,0,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,14.0,1,3,4,3,80000,2017,750,0,0
6285,164455,Casali del Barone 150 + 1 Piemonte Barbera,Schenk Italian Wineries,Italy,Piemonte,0,0,0,Barbera,Nebbiolo,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,17.0,1,4,3,2,40000,2017,750,0,0
6286,164497,"Federico Parternina, Crianza Banda Oro",Federico Paternina,Spain,Rioja,0,0,0,Tempranillo,Garnacha,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,3,4,3,9980,2015,750,0,0
6287,164499,"Federico Parternina, Rioja Tempranillo",Federico Paternina,Spain,Rioja,0,0,0,Tempranillo,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,16.0,1,3,4,3,10780,2016,750,0,0
6288,164500,"Kono, Pinot Noir",Kono,New Zealand,South Island,Marlborough,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,14.0,1,3,3,2,26800,2016,750,0,0
6289,164502,Vollenweider Felsenfest Riesling Trocken,Vollenweider,Germany,MoselSaarRuwer,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,12.0,9.0,1,5,3,1,72000,2016,750,0,0
6290,164503,"Vollenweider, Wolfer Goldgrube Riesling Kabinett",Vollenweider,Germany,MoselSaarRuwer,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,9.0,11.0,2,5,3,1,94000,2016,750,0,0
6291,164504,"Vollenweider, Wolfer Goldgrube Riesling Spatlese",Vollenweider,Germany,MoselSaarRuwer,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,8.0,11.0,2,5,3,1,130000,2015,750,0,0
6292,164505,"Vollenweider, Krover Steffensberg Riesling Spatlese",Vollenweider,Germany,MoselSaarRuwer,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,8.0,11.0,2,5,3,1,132000,2015,750,0,0
6293,164506,"Vollenweider, Schimbock Riesling Trocken",Vollenweider,Germany,MoselSaarRuwer,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,12.0,11.0,2,5,3,1,206000,2015,750,0,0
6294,164507,"Vollenweider, Wolfer Goldgrube Risling Auslese GK",Vollenweider,Germany,MoselSaarRuwer,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,8.0,11.0,4,3,3,1,220000,2017,375,0,0
6295,164508,"Vollenweider, Wolfer Goldgrube Riesling Beerenauslese",Vollenweider,Germany,MoselSaarRuwer,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,"Appetizer, Table",7.0,11.0,5,2,3,1,600000,2017,375,0,0
6296,164509,"Vollenweider, Wolfer Goldgrube Riesling Trocken Beerenauslese GK",Vollenweider,Germany,MoselSaarRuwer,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,6.0,11.0,5,3,3,1,1100000,2015,375,0,0
6297,164511,"Vinessens, La Encina Centenaria",Vinessens,Spain,Alicante,0,0,0,Monastrell,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,4,4,3,60000,2015,750,0,0
6298,164512,"Bodega Virgen, Old Garnacha Vines",Bodega Virgen,Spain,Calatayud,0,0,0,Garnacha,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,14.0,1,3,4,3,60000,2016,750,0,0
6299,164525,"Miner Gary's Vineyard, Pinot Noir",Miner Famaily Vineyards,USA,California,Monterey County,Santa Lucia Highlands,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.2,14.0,1,3,3,3,250000,2018,750,0,0
6300,164527,Animus Douro Red Wine,Vincente Faria VInhos,Portugal,Douro,0,0,0,Touriga Franca,Tinta Roriz,Touriga Nacional,0,0,0,0,0,0,0,0,0,Red,Table,13.0,16.0,1,2,4,2,43000,2019,750,0,0
6301,164528,"Scott Paul, La Paulee Pinot Noir",Scott Paul Winery,USA,Oregon,Willamette Valley,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,14.0,1,5,3,3,150000,2014,750,0,0
6302,164529,"Ottella, Molceo Lugana Riserva",Ottella,Italy,Veneto,Verona,Lugana,0,Turbiano,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.0,11.0,1,3,4,1,140000,2015,750,0,0
6303,164535,Darious II Cabernet Sauvignon,Darioush,USA,California,Napa County,Napa Valley,0,Cabernet Sauvignon,Merlot,Malbec,0,0,0,0,0,0,0,0,0,Red,Table,14.8,16.0,1,3,5,4,700000,2018,750,0,0
6304,164536,"Three Thieves, Cabernet Sauvignon",Three Thieves,USA,California,0,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.85,16.0,1,4,4,4,54000,2016,750,0,0
6305,164537,"Three Thieves, Red Blend",Three Thieves,USA,California,0,0,0,Zinfandel,Merlot,Cabernet Sauvignon,Syrah & Shiraz,0,0,0,0,0,0,0,0,Red,Table,13.9,16.0,1,3,4,3,60000,2015,750,0,0
6306,164538,"Three Theives, Pinot Noir",Three Thieves,USA,California,0,0,0,Pinot Noir,Syrah & Shiraz,Petite Sirah,0,0,0,0,0,0,0,0,0,Red,Table,13.6,16.0,1,4,3,3,54000,2017,750,0,0
6307,164539,"Three Thieves, Chardonnay",Three Thieves,USA,California,0,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,3,2,1,54000,2016,750,0,0
6308,164540,"Theree Thieves, The Show Cabernet Sauvignon",Three Thieves,USA,California,0,0,0,Cabernet Sauvignon,Petite Sirah,0,0,0,0,0,0,0,0,0,0,Red,Table,13.25,16.0,1,3,4,4,72000,2017,750,0,0
6309,164547,"Bodegas Care, Red Blend",Bodegas Care,Spain,Carinena,0,0,0,Garnacha,Syrah & Shiraz,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,3,3,3,20000,2016,750,0,0
6310,164549,"Torres, Vina Esmeralda Spring Edition",Torres Miguel Torres  Spain,Spain,Catalunya,0,0,0,Moscatel,Gewurztraminer,0,0,0,0,0,0,0,0,0,0,White,Dessert,11.5,7.0,3,3,2,1,29000,2018,750,0,0
6311,164550,"Domaine Michel Gros, Bourgogne Hautes Cotes de Nuits 'St.Martin' Rouge Monopole",Domaine Michel Gros,France,Bourgogne,Cote de Nuits,Bourgogne Hautes Cotes de Nuits,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,14.0,1,3,3,3,212000,2014,750,0,0
6312,164551,"Domaine de la Royere, Syrah Vaucluse ",Domain de la Royere,France,Rhone,0,0,0,Syrah & Shiraz,Carignan,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,3,4,4,55000,2016,750,0,0
6313,164552,"Domaine de la Royere, Luberon Blanc ",Domain de la Royere,France,Rhone,0,0,0,Grenache Blanc,Clairette,Rolle,Viognier,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,3,3,1,72000,2016,750,0,0
6314,164553,"Domaine de la Royere, Luberon Oppidum Rouge ",Domain de la Royere,France,Rhone,0,0,0,Syrah & Shiraz,Grenache Noir,Carignan,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,3,4,4,79000,2015,750,0,0
6315,164554,"Domaine de la Royere, Cote du Rhone Rouge ",Domain de la Royere,France,Rhone,Cotes du Rhone,0,0,Grenache,Cinsault,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,3,4,4,75000,2014,750,0,0
6316,164555,"Domaine de la Royere, Chateauneuf du Pape ",Domain de la Royere,France,Rhone,ChateauneufduPape,0,0,Grenache,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,4,4,5,205000,2013,750,0,0
6317,164558,"Fritz Windisch, Elsheimer Bockstein Ortega Beerenauslese",Fritz Windisch Winery,Germany,Rheinhessen,0,0,0,Ortega,0,0,0,0,0,0,0,0,0,0,0,White,Dessert,9.5,7.0,5,2,4,1,91000,2018,375,0,0
6318,164559,"Fritz Windisch, Niersteiner Spiegelberg Riesling Kabinett",Fritz Windisch Winery,Germany,Rheinhessen,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,8.5,11.0,3,4,2,1,60000,2018,750,0,0
6319,164560,"Fritz Windisch, Alsheimer Romerberg Riesling Auslese",Fritz Windisch Winery,Germany,Rheinhessen,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Dessert,10.5,9.0,4,3,3,1,72000,2018,750,0,0
6320,164561,Grati Chianti Riserva,Flli  Azienda Vinicola Galiga Flli Grati,Italy,Toscana,Chianti,0,0,Sangiovese,Canaiolo,Colorino,0,0,0,0,0,0,0,0,0,Red,Table,12.5,16.0,1,4,3,3,68000,2012,750,0,0
6321,164565,"Shannon Ridge, High Elevation Chardonnay",Shannon Ridge,USA,California,Lake County,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,4,3,1,84000,2017,750,0,0
6322,164566,"Urgency, Cabernet Sauvignon",Shannon Ridge,USA,California,0,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,4,4,4,91000,2017,750,0,0
6323,164567,Urgency Pinot Noir,Shannon Ridge,USA,California,0,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,4,3,3,91000,2017,750,0,0
6324,164568,Cross Springs Reserve Cabernet Sauvignon,Shannon Ridge,USA,California,Lake County,0,0,Cabernet Sauvignon,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,4,4,4,133000,2014,750,0,0
6325,164569,Shoofly Shiraz,Shoofly,Australia,South Australia,McLaren Vale,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.5,16.0,1,4,4,4,67000,2016,750,0,0
6326,164570,Shoofly Chardonnay,Shoofly,Australia,South Australia,Adelaide,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,4,3,1,67000,2017,750,0,0
6327,164571,Black Cottage Sauvignon Blanc,Black Cottage,New Zealand,South Island,Marlborough,0,0,Sauvignon blanc,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,4,2,1,70000,2019,750,0,0
6328,164572,Black Cottage Pinot Noir,Black Cottage,New Zealand,South Island,Marlborough,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,14.0,1,3,3,3,79000,2018,750,0,0
6329,164574,"Vina Terrapura, Reserva Sauvignon Blanc",Vina Terrapura,Chile,Curico Valley,0,0,0,Sauvignon blanc,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,4,2,1,40000,2018,750,0,0
6330,164575,"Vina Terrapura, Reserva Cabernet Sauvignon",Vina Terrapura,Chile,Rapel Valley,Colchagua Valley,0,0,Cabernet Sauvignon,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,17.0,1,4,4,4,40000,2018,750,0,0
6331,164576,"Vina Terrapura, Reserva Carmenere",Vina Terrapura,Chile,Rapel Valley,Colchagua Valley,0,0,Carmenere,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,17.0,1,3,4,4,40000,2018,750,0,0
6332,164577,"Vina Terrapura, Reserva Pinot Noir",Vina Terrapura,Chile,Curico Valley,0,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,14.0,15.0,1,3,3,3,45000,2018,750,0,0
6333,164578,"Vina Terrapura, Reserva Chardonnay",Vina Terrapura,Chile,Curico Valley,0,0,0,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,4,3,1,40000,2019,750,0,0
6334,164579,"Vina Terrapura, Reserva Syrah",Vina Terrapura,Chile,Curico Valley,0,0,0,Syrah & Shiraz,0,0,0,0,0,0,0,0,0,0,0,Red,Table,13.5,16.0,1,4,5,4,45000,2016,750,0,0
6335,164580,"Bodegas Care, White Blend",Bodegas Care,Spain,Carinena,0,0,0,Chardonnay,Macabeo,Garnacha,0,0,0,0,0,0,0,0,0,White,Table,13.5,11.0,1,3,3,1,24000,2018,750,0,0
6336,164581,"Bodegas Care, Moscatel del Alejandria",Bodegas Care,Spain,Catalunya,0,0,0,Moscatel del Alejandria,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,7.0,5,2,5,1,72000,2013,500,0,0
6337,164582,"Domaines Schlumberger, Gewurztraminer",Domaines Schlumberger,France,Alsace,0,0,0,Gewurztraminer,0,0,0,0,0,0,0,0,0,0,0,White,"Table, Dessert",13.5,9.0,3,3,2,1,34800,2016,750,0,0
6338,164583,"Domaines Schlumberger, Riesling",Domaines Schlumberger,France,Alsace,0,0,0,Riesling,0,0,0,0,0,0,0,0,0,0,0,White,Table,12.5,9.0,2,3,2,1,30000,2016,750,0,0
6339,164584,"Domaines Schlumberger, Pinot Gris",Domaines Schlumberger,France,Alsace,0,0,0,Pinot Gris,0,0,0,0,0,0,0,0,0,0,0,White,Table,13.5,9.0,2,3,2,1,29800,2016,750,0,0
6340,164585,"Domaines Schlumberger, Pinot Noir",Domaines Schlumberger,France,Alsace,0,0,0,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,Red,Table,12.5,15.0,1,3,3,2,45000,2016,750,0,0
